tipoLampara,tipoLuminaria,tipoVia,calle,numeroCalle,codigo,distrito,barrio,Longitude,Latitude
GLED002,LED,CALLE,DEL JAZMIN,28,20184115,Ciudad Lineal,9,443413,78380000000,4481052,66200000000
GLED002,LED,CAMINO,DE LA CUERDA,6,20133984,Ciudad Lineal,9,443386,88700000000,4481067,59360000000
GLED002,LED,CALLE,DEL JAZMIN,26,11112686,Ciudad Lineal,9,443449,79370000000,4481015,10060000000
GLED002,LED,CALLE,DEL JAZMIN,14,20134668,Ciudad Lineal,9,443392,65220000000,4480904,24950000000
GLED002,LED,CALLE,DEL JAZMIN,12,11112681,Ciudad Lineal,9,443414,48690000000,4480900,58230000000
LBE003,DESCARGA,CALLE,DEL JAZMIN,11,11112694,Ciudad Lineal,9,443511,18290000000,4481179,13890000000
LBE003,DESCARGA,CALLE,DEL JAZMIN,28,20184115,Ciudad Lineal,9,443419,75770000000,4481045,10560000000
GLED002,LED,CALLE,DEL JAZMIN,12,11112681,Ciudad Lineal,9,443401,03570000000,4480884,16740000000
GLED002,LED,CALLE,DEL JAZMIN,10,20134665,Ciudad Lineal,9,443383,18660000000,4480881,34020000000
GLED002,LED,CALLE,DEL JAZMIN,22,11112685,Ciudad Lineal,9,443440,47820000000,4480973,87870000000
LBE003,DESCARGA,CAMINO,DE LA CUERDA,1,20133963,Ciudad Lineal,9,443362,26550000000,4480927,41340000000
LBE003,DESCARGA,CALLE,DE LA SENDA,2,20134407,Ciudad Lineal,9,443351,68860000000,4480935,82700000000
GLED002,LED,CALLE,DEL JAZMIN,39,11112781,Ciudad Lineal,9,443865,34140000000,4481531,77450000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,308,11112595,Ciudad Lineal,9,443362,79770000000,4480741,79960000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,291,31016165,Ciudad Lineal,9,443320,73470000000,4480787,98170000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,308,11112595,Ciudad Lineal,9,443345,29010000000,4480754,83410000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,291,31016165,Ciudad Lineal,9,443342,74030000000,4480776,41910000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,18,11112602,Ciudad Lineal,9,443595,97970000000,4480571,47010000000
LBE002,DESCARGA,CALLE,DE GOMEZ HEMANS,17,31030678,Ciudad Lineal,9,443662,55920000000,4480261,48700000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,12,11112494,Ciudad Lineal,9,443645,72910000000,4480358,00900000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,310,11112680,Ciudad Lineal,9,443358,66090000000,4480781,07030000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,291,31016165,Ciudad Lineal,9,443326,91560000000,4480758,49320000000
LBE003,DESCARGA,CALLE,DE RAMON FORT,16,11112619,Ciudad Lineal,9,443621,33490000000,4480464,72630000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,308,11112595,Ciudad Lineal,9,443365,73940000000,4480750,96820000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,289,11112558,Ciudad Lineal,9,443353,15800000000,4480625,88450000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,278,11112459,Ciudad Lineal,9,443433,06540000000,4480302,02680000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,308,11112595,Ciudad Lineal,9,443332,03120000000,4480733,72580000000
LBE003,DESCARGA,CALLE,DE LA BAUSA,10,31012643,Ciudad Lineal,9,443290,31810000000,4480058,12070000000
LBE003,DESCARGA,CALLE,DE LA BAUSA,8,31012642,Ciudad Lineal,9,443313,50500000000,4480008,96390000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,279,11112470,Ciudad Lineal,9,443444,97820000000,4480164,13560000000
LBE003,DESCARGA,CALLE,DE LA BAUSA,6,31012641,Ciudad Lineal,9,443337,96990000000,4479993,56600000000
LBE002,DESCARGA,CALLE,DE LA PRENSA,9,11112504,Ciudad Lineal,9,443348,81550000000,4480184,29610000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,2,20097212,Ciudad Lineal,9,443294,02610000000,4480296,01270000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,278,11112459,Ciudad Lineal,9,443434,88360000000,4480316,63040000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,280,11112627,Ciudad Lineal,9,443418,91690000000,4480413,69940000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,286,11112591,Ciudad Lineal,9,443394,85020000000,4480535,13560000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,13,11112604,Ciudad Lineal,9,443490,63600000000,4480549,18310000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,287,20039182,Ciudad Lineal,9,443391,41630000000,4480433,18770000000
LBE004,DESCARGA,CALLE,DEL MARQUES DE ALTAMIRA,1,11112610,Ciudad Lineal,9,443375,43690000000,4480631,73820000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,11,11112608,Ciudad Lineal,9,443592,16440000000,4480347,07390000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,1,11112634,Ciudad Lineal,9,443488,45040000000,4480325,98290000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,5,11112521,Ciudad Lineal,9,443298,03620000000,4480287,31980000000
LBE002,DESCARGA,CALLE,DE LA PRENSA,3,20148331,Ciudad Lineal,9,443401,62820000000,4480194,80240000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,270,11112457,Ciudad Lineal,9,443468,78870000000,4480163,93650000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,302,11112592,Ciudad Lineal,9,443341,50170000000,4480683,99560000000
LBE003,DESCARGA,CALLE,DE RAMON FORT,6,11112618,Ciudad Lineal,9,443541,66810000000,4480448,05860000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,7,11112555,Ciudad Lineal,9,443285,22400000000,4480272,55690000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,15,20172536,Ciudad Lineal,9,443506,24130000000,4480639,97020000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,285,11112556,Ciudad Lineal,9,443414,32520000000,4480315,76990000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,282,20174732,Ciudad Lineal,9,443413,41850000000,4480442,04960000000
LBE003,DESCARGA,CALLE,DE ARTURO SORIA,282,11112589,Ciudad Lineal,9,443460,84300000000,4480430,74730000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,2,11112596,Ciudad Lineal,9,443435,60450000000,4480537,54020000000
LBE003,DESCARGA,CALLE,DE LA PRENSA,13,11112550,Ciudad Lineal,9,443322,95250000000,4480144,05850000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,287,11112557,Ciudad Lineal,9,443378,66970000000,4480497,23580000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,7,11112644,Ciudad Lineal,9,443452,14900000000,4480628,31790000000
LBE002,DESCARGA,CALLE,DE GOMEZ HEMANS,5,11112481,Ciudad Lineal,9,443514,97550000000,4480231,55640000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,15,31042058,Ciudad Lineal,9,443542,18050000000,4480560,08800000000
LBE003,DESCARGA,CALLE,DE RAMON FORT,4,11112617,Ciudad Lineal,9,443513,44690000000,4480442,04940000000
LBE003,DESCARGA,CALLE,DEL MARQUES DE ALTAMIRA,1,11112610,Ciudad Lineal,9,443404,42170000000,4480617,77370000000
LBE002,DESCARGA,CALLE,DE GOMEZ HEMANS,7,11112482,Ciudad Lineal,9,443549,75780000000,4480238,66970000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443192,73930000000,4480196,73060000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,9,20097218,Ciudad Lineal,9,443213,60740000000,4480218,65030000000
GLED002,LED,CALLE,DE ARTURO SORIA,270,11112457,Ciudad Lineal,9,443480,96890000000,4480172,10340000000
GLED002,LED,CALLE,DE ARTURO SORIA,274,11112458,Ciudad Lineal,9,443463,02150000000,4480257,83590000000
GLED002,LED,CALLE,DE ARTURO SORIA,282,20174732,Ciudad Lineal,9,443425,30070000000,4480447,92930000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443177,27850000000,4480172,03550000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,304,11112593,Ciudad Lineal,9,443365,27570000000,4480699,05150000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,285,11112556,Ciudad Lineal,9,443407,76820000000,4480351,02500000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,1,11112519,Ciudad Lineal,9,443392,04170000000,4480293,11110000000
LBE022,DESCARGA,CALLE,DE JULIO DANVILA,1,11112606,Ciudad Lineal,9,443448,93840000000,4480325,43350000000
GLED002,LED,CALLE,DE ARTURO SORIA,282,20174732,Ciudad Lineal,9,443419,11680000000,4480479,07790000000
GLED002,LED,CALLE,DEL MARQUES DE ALTAMIRA,1,11112610,Ciudad Lineal,9,443388,84170000000,4480638,21560000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,2,20097212,Ciudad Lineal,9,443287,30120000000,4480326,32300000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,287,20039182,Ciudad Lineal,9,443396,11270000000,4480409,59010000000
LBE003,DESCARGA,CALLE,DE ARTURO SORIA,282,11112589,Ciudad Lineal,9,443437,03030000000,4480425,71760000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,283,11112472,Ciudad Lineal,9,443419,74300000000,4480288,27140000000
LBE003,DESCARGA,CALLE,DE LA BAUSA,19,31007143,Ciudad Lineal,9,443297,35060000000,4480028,83920000000
GLED002,LED,CALLE,DE ARTURO SORIA,270,11112457,Ciudad Lineal,9,443487,60480000000,4480138,49610000000
LBE002,DESCARGA,CALLE,DE LA BAUSA,35,31044387,Ciudad Lineal,9,443278,59720000000,4480365,74090000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,283,11112472,Ciudad Lineal,9,443426,35850000000,4480257,07140000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,286,11112591,Ciudad Lineal,9,443365,86280000000,4480562,21420000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,280,11112588,Ciudad Lineal,9,443442,20520000000,4480347,63010000000
LBE003,DESCARGA,CALLE,DE LA PRENSA,8,11112500,Ciudad Lineal,9,443314,58810000000,4480184,84560000000
LBE003,DESCARGA,CALLE,DE ARTURO SORIA,286,11112591,Ciudad Lineal,9,443411,03350000000,4480532,34170000000
LBE003,DESCARGA,CALLE,DEL MARQUES DE ALTAMIRA,5,11112612,Ciudad Lineal,9,443480,61570000000,4480634,58650000000
LBE003,DESCARGA,CALLE,DEL MARQUES DE ALTAMIRA,3,11112611,Ciudad Lineal,9,443427,76680000000,4480622,94840000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,7,11112607,Ciudad Lineal,9,443540,37450000000,4480336,96460000000
GLED002,LED,CALLE,DE ARTURO SORIA,286,11112591,Ciudad Lineal,9,443400,60110000000,4480571,20570000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,278,11112459,Ciudad Lineal,9,443454,52310000000,4480290,00920000000
GLED002,LED,CALLE,DE ARTURO SORIA,286,11112591,Ciudad Lineal,9,443406,43100000000,4480541,54590000000
GLED002,LED,CALLE,DE ARTURO SORIA,280,11112627,Ciudad Lineal,9,443432,69040000000,4480412,12420000000
GLED002,LED,CALLE,DE ARTURO SORIA,280,11112588,Ciudad Lineal,9,443441,84460000000,4480366,25620000000
GLED002,LED,CALLE,DE ARTURO SORIA,302,11112592,Ciudad Lineal,9,443384,21470000000,4480661,95700000000
GLED001,LED,CALLE,DE ELADIO LOPEZ VILCHES,15,20172544,Ciudad Lineal,9,443555,88080000000,4480650,39190000000
GLED002,LED,CALLE,DE ARTURO SORIA,302,11112592,Ciudad Lineal,9,443379,83500000000,4480684,42780000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,304,11112593,Ciudad Lineal,9,443337,25110000000,4480705,73840000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,288,11112641,Ciudad Lineal,9,443359,26770000000,4480595,57940000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,287,20039182,Ciudad Lineal,9,443384,39450000000,4480468,47000000000
LBE002,DESCARGA,CALLE,DE LA BAUSA,35,31044387,Ciudad Lineal,9,443271,30730000000,4480399,90400000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,4,11112597,Ciudad Lineal,9,443461,83840000000,4480543,09050000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,1,11112519,Ciudad Lineal,9,443407,56000000000,4480308,68040000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,287,11112557,Ciudad Lineal,9,443372,80440000000,4480526,93830000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,284,11112590,Ciudad Lineal,9,443400,02060000000,4480509,73660000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,289,11112558,Ciudad Lineal,9,443347,03040000000,4480655,78190000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,1,11112606,Ciudad Lineal,9,443460,93250000000,4480320,37330000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,272,31046718,Ciudad Lineal,9,443456,99420000000,4480227,79100000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,3,11112520,Ciudad Lineal,9,443345,44120000000,4480284,21290000000
LBE002,DESCARGA,CALLE,DE LA PRENSA,9,31008720,Ciudad Lineal,9,443322,91500000000,4480179,15630000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,15,20172516,Ciudad Lineal,9,443518,88670000000,4480555,15970000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,18,11112602,Ciudad Lineal,9,443571,54980000000,4480566,30140000000
LBE003,DESCARGA,CALLE,DE LA BAUSA,25,31007146,Ciudad Lineal,9,443282,29820000000,4480093,36740000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,277,11112469,Ciudad Lineal,9,443452,14470000000,4480128,27610000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443187,84460000000,4480160,99100000000
GLED002,LED,CALLE,DE ARTURO SORIA,284,11112590,Ciudad Lineal,9,443413,90710000000,4480506,97540000000
GLED002,LED,CALLE,DE ARTURO SORIA,288,11112641,Ciudad Lineal,9,443395,07820000000,4480600,91480000000
LBE002,DESCARGA,CALLE,DE GOMEZ HEMANS,9,11112483,Ciudad Lineal,9,443589,52180000000,4480246,82040000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,274,11112458,Ciudad Lineal,9,443455,71540000000,4480260,75300000000
LBE003,DESCARGA,CALLE,DE RAMON FORT,8,11112632,Ciudad Lineal,9,443571,63860000000,4480454,49580000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,286,11112591,Ciudad Lineal,9,443387,74990000000,4480569,12490000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443199,03480000000,4480148,56550000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443175,18820000000,4480183,19020000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,270,11112457,Ciudad Lineal,9,443474,88740000000,4480132,66320000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,279,11112470,Ciudad Lineal,9,443438,83830000000,4480194,61130000000
GLED002,LED,CALLE,DE ARTURO SORIA,280,11112588,Ciudad Lineal,9,443437,16440000000,4480389,72780000000
LBE003,DESCARGA,CALLE,DE LA PRENSA,8,11112500,Ciudad Lineal,9,443306,31810000000,4480223,89160000000
LBE003,DESCARGA,CALLE,DE LA BAUSA,25,31007146,Ciudad Lineal,9,443303,49410000000,4480114,49640000000
GLED002,LED,CALLE,DE ARTURO SORIA,272,31046718,Ciudad Lineal,9,443468,50490000000,4480230,43470000000
LBE003,DESCARGA,CALLE,DE RAMON FORT,8,31042059,Ciudad Lineal,9,443593,39120000000,4480459,10050000000
LBE002,DESCARGA,CALLE,DE GOMEZ HEMANS,1,11112479,Ciudad Lineal,9,443480,43800000000,4480224,48930000000
LBE002,DESCARGA,CALLE,DE GOMEZ HEMANS,13,11112524,Ciudad Lineal,9,443623,89170000000,4480253,71730000000
LBE003,DESCARGA,CALLE,DE ELADIO LOPEZ VILCHES,15,20172540,Ciudad Lineal,9,443533,73980000000,4480645,74700000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443211,64370000000,4480141,31150000000
LBE002,DESCARGA,CALLE,DE LA PRENSA,7,11112503,Ciudad Lineal,9,443376,00910000000,4480189,72080000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,285,11112556,Ciudad Lineal,9,443402,01120000000,4480379,95040000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,282,20174732,Ciudad Lineal,9,443406,19190000000,4480477,33350000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,302,11112592,Ciudad Lineal,9,443369,14400000000,4480665,41330000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,13,11112609,Ciudad Lineal,9,443619,86880000000,4480352,63410000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,3,11112520,Ciudad Lineal,9,443354,35470000000,4480298,41070000000
